month,agent,pw_i,pc_i,vi,ci_hat,T_zi,zr,P,si,r
165,15,1.0,0.44,3961.871434933068,6850.674707368365,0.0,0.0,148.56715197298243,5760.076301604412,0.03521051987878136
166,15,1.0,0.5,3960.604794296685,5760.076301604412,0.0,0.0,148.1264569194395,8098.603904520232,0.03521051987878136
167,15,1.0,0.54,3957.2019654494366,6363.188782123039,0.0,0.0,147.93420040430067,8770.291148576236,0.03521051987878136
168,15,1.0,0.6,3960.461999793697,8770.291148576236,0.0,0.0,148.14737348278518,8202.013383914202,0.03521051987878136
169,15,0.0,0.54,3958.61001085602,9628.45049416015,0.0,0.0,148.06577296091348,6881.565160347798,0.03521051987878136
170,15,0.0,0.5,3953.561832318369,10322.347740521696,0.0,0.0,147.9577357423662,5519.592738139721,0.03521051987878136
171,15,1.0,0.44,3946.9727718165486,6479.52190999011,0.0,0.0,147.94166275726255,5044.860795476304,0.03521051987878136
172,15,0.0,0.5,3942.0192585692057,5044.860795476304,0.0,0.0,147.93203481761302,7845.862377926571,0.03521051987878136
173,15,0.0,0.6,3942.548766126562,6164.606154085162,0.0,0.0,147.93297221678597,6835.616629653683,0.03521051987878136
174,15,1.0,0.54,3945.7953582731725,6835.616629653683,0.0,0.0,147.98654657675135,4667.409254566282,0.03521051987878136
175,15,1.0,0.6,3945.934934380988,7001.113881849421,0.0,0.0,148.05895880487608,6156.142735226224,0.03521051987878136
176,15,1.0,0.64,3946.003004356333,7226.776254396004,0.0,0.0,148.07631574921396,6191.175468867095,0.03521051987878136
177,15,1.0,0.6,3945.1555995985436,9286.763203300641,0.0,0.0,148.0437851078116,5674.976544335834,0.03521051987878136
178,15,1.0,0.54,3935.4364556630767,10088.84718993037,0.0,0.0,146.76205423167482,5561.49423426777,0.03521051987878136
179,15,1.0,0.5,3931.7738121671473,8342.241351401653,0.0,0.0,145.27052727528698,6520.4753945520315,0.03521051987878136
180,15,0.0,0.48,3904.52550509427,7654.471115343691,0.0,0.0,142.70561606433506,7077.907329407055,0.03521051987878136
181,15,1.0,0.5,3884.5638511035777,7077.907329407055,0.0,0.0,140.92377869832316,6629.801891294134,0.03521051987878136
182,15,1.0,0.54,3863.7742401656346,6119.817130425355,0.0,0.0,138.6955605978515,7222.956320666426,0.03521051987878136
183,15,1.0,0.6,3837.418580744325,7222.956320666426,0.0,0.0,138.2518614699444,7138.447173845394,0.03521051987878136
184,15,1.0,0.56,3817.7252861125244,8379.91624755764,0.0,0.0,137.18376567991328,6171.019172088661,0.03521051987878136
185,15,1.0,0.56,3808.014568751905,9256.52875813299,0.0,0.0,136.95602021525258,6672.841660469581,0.03521051987878136
186,15,1.0,0.54,3805.6052751272928,8492.707567870379,0.0,0.0,136.6512141641838,6597.999299124918,0.03521051987878136
187,15,0.0,0.52,3801.2808101579626,8397.453653431714,0.0,0.0,136.4558999903151,6707.485254152463,0.03521051987878136
188,15,1.0,0.48,3800.4899573668104,7874.004428787675,0.0,0.0,136.36811876414288,5940.2306593057865,0.03521051987878136
189,15,0.0,0.5,3809.939572485999,6435.249880914603,0.0,0.0,137.1404666431249,7460.612350455331,0.03521051987878136
190,15,1.0,0.44,3813.1811834570735,6886.719092727997,0.0,0.0,137.96177049375538,6552.734871480916,0.03521051987878136
191,15,1.0,0.5,3813.7821993621055,6552.734871480916,0.0,0.0,138.09662187260446,8609.604470519873,0.03521051987878136
192,15,1.0,0.54,3822.6557825178397,6764.689226837043,0.0,0.0,138.28764365303792,8753.502621356009,0.03521051987878136
193,15,1.0,0.6,3826.571580376139,8753.502621356009,0.0,0.0,139.2355202472484,7848.098906090914,0.03521051987878136
194,15,1.0,0.56,3826.7459900402505,9212.985672367597,0.0,0.0,139.30167633657155,6883.345338830621,0.03521051987878136
195,15,1.0,0.54,3831.805818972486,10325.018008245932,0.0,0.0,140.0284176495169,7046.24840582152,0.03521051987878136
196,15,1.0,0.54,3836.873639859816,8967.952516500118,0.0,0.0,140.29413736917158,7066.689878814084,0.03521051987878136
197,15,0.0,0.5,3833.99739621365,8295.679422955664,0.0,0.0,139.90330141493305,7476.748411911129,0.03521051987878136
198,15,1.0,0.44,3831.0888922395197,8777.052483547846,0.0,0.0,139.84816695384572,6698.64798587765,0.03521051987878136
199,15,1.0,0.4,3832.652528890734,6698.64798587765,0.0,0.0,139.87377988559797,8210.788502038358,0.03521051987878136
200,15,0.0,0.44,3833.3558019031534,6451.333823030139,0.0,0.0,140.53716830631973,10289.42696217712,0.03521051987878136
201,15,1.0,0.4,3835.4992684661465,6859.617974784746,0.0,0.0,140.86100894595742,8482.876314025481,0.03521051987878136
202,15,1.0,0.34,3849.139943976846,6665.117103877164,0.0,0.0,140.88903533290275,17601.27724473609,0.03521051987878136
203,15,1.0,0.4,3851.7199872818233,0.0,0.0,0.0,141.28164978989568,26814.38657621551,0.03521051987878136
204,15,1.0,0.44,3873.5982326957396,0.0,0.0,0.0,142.87502846607143,21646.112183783822,0.03521051987878136
205,15,1.0,0.4,3879.8624284709276,14430.741455855881,0.0,0.0,143.06304109397175,17036.096816060344,0.03521051987878136
206,15,1.0,0.38,3890.9322345502237,13385.504641190271,0.0,0.0,143.88815999380154,15841.26488872102,0.03521051987878136
207,15,1.0,0.4,3903.1285064798885,10560.843259147347,0.0,0.0,144.73773280076506,15798.870939823071,0.03521051987878136
208,15,1.0,0.38,3910.768267873931,9683.178963117367,0.0,0.0,144.75264401203324,15046.126963338322,0.03521051987878136
209,15,1.0,0.4,3919.366242633252,10030.751308892215,0.0,0.0,145.1218323082136,14809.956353073343,0.03521051987878136
210,15,0.0,0.38,3933.597157893978,9077.070022851403,0.0,0.0,145.51910821666098,14734.154895270001,0.03521051987878136
211,15,1.0,0.34,3943.5204511237,9822.76993018,0.0,0.0,146.80670519793654,13138.084369783126,0.03521051987878136
212,15,1.0,0.4,3944.3893279022172,8052.3742911574,0.0,0.0,147.16969496896195,14494.257346071645,0.03521051987878136
213,15,0.0,0.44,3943.4226485772133,7466.738632824788,0.0,0.0,147.08721557725679,14220.390085711779,0.03521051987878136
214,15,1.0,0.4,3932.713819107377,9480.260057141188,0.0,0.0,146.7949908224621,11434.442481042752,0.03521051987878136
215,15,1.0,0.3,3939.1682128345888,8984.204806533591,0.0,0.0,147.56947937932063,20776.92457892122,0.03521051987878136
216,15,1.0,0.34,3940.3002542866066,0.0,0.0,0.0,147.7226759798738,20945.073858198666,0.03521051987878136
217,15,1.0,0.4,3943.90866296628,8976.460224942284,0.0,0.0,147.8708758008026,19685.843136093117,0.03521051987878136
218,15,1.0,0.44,3947.8060299416875,10141.191918593424,0.0,0.0,148.34754824644943,17606.550451731535,0.03521051987878136
219,15,1.0,0.46,3955.1564949526446,11737.700301154358,0.0,0.0,148.47657359911273,15253.399787161263,0.03521051987878136
220,15,1.0,0.44,3961.314679100447,11984.81411848385,0.0,0.0,149.43417968579124,13525.92302630852,0.03521051987878136
221,15,1.0,0.4,3968.7734966663816,11522.082577966517,0.0,0.0,150.23826852657137,12913.76273113583,0.03521051987878136
222,15,1.0,0.38,3969.0974389783355,10146.527860178154,0.0,0.0,150.4129707222018,13459.637474820576,0.03521051987878136
223,15,0.0,0.36,3974.6769791623105,8973.091649880384,0.0,0.0,150.98888127700727,13595.600090082326,0.03521051987878136
224,15,1.0,0.34,3973.945569631076,8332.787151985942,0.0,0.0,150.95707526491387,12814.385756979234,0.03521051987878136
225,15,1.0,0.36,3971.384017410321,7208.091988300818,0.0,0.0,150.78024054853168,14627.826790895106,0.03521051987878136
226,15,0.0,0.4,3969.1878491459192,7535.547134703539,0.0,0.0,150.48470850046115,15156.512377531073,0.03521051987878136
227,15,1.0,0.44,3972.5654999887383,8525.538212361227,0.0,0.0,150.49375025644395,12827.428601438274,0.03521051987878136
228,15,1.0,0.5,3976.2622536364515,8551.619067625517,0.0,0.0,150.61956983513917,12337.083176257545,0.03521051987878136
229,15,1.0,0.54,3988.3196441374284,9693.422495630928,0.0,0.0,150.68499166077362,10640.201663154534,0.03521051987878136
230,15,0.0,0.5,3993.2097553151975,10640.201663154534,0.0,0.0,150.7724478879015,9076.926831429475,0.03521051987878136
231,15,0.0,0.44,3996.3617088343094,10655.522802112864,0.0,0.0,150.94228176873526,7705.745120028801,0.03521051987878136
232,15,1.0,0.4,4002.0477458332716,7705.745120028801,0.0,0.0,151.2190082784669,7898.238894895031,0.03521051987878136
233,15,1.0,0.44,4004.132688466173,6205.759131703239,0.0,0.0,151.33144946105344,10802.662581873992,0.03521051987878136
234,15,0.0,0.48,4007.67555551357,7201.775054582663,0.0,0.0,151.42504481948978,11265.08837512805,0.03521051987878136
235,15,1.0,0.44,4006.325107965165,8851.14086617204,0.0,0.0,151.40084554800234,9405.10700457124,0.03521051987878136
236,15,1.0,0.5,4006.4702579162404,8681.637234988837,0.0,0.0,151.4179045183014,10429.190108164215,0.03521051987878136
237,15,1.0,0.48,4007.743953469844,8194.36365641474,0.0,0.0,151.4739851594521,9920.476854104032,0.03521051987878136
238,15,1.0,0.44,4009.1968240031874,9920.476854104032,0.0,0.0,151.5430385807356,9890.179403216629,0.03521051987878136
239,15,0.0,0.42,4013.545369387831,9129.396372199964,0.0,0.0,151.79968411922385,11294.962564282501,0.03521051987878136
240,15,1.0,0.4,4023.331956589335,8874.613443364822,0.0,0.0,153.16206310194352,9818.262966932924,0.03521051987878136
1,16,0.85,0.4,3963.0510221371915,0.0,0.0,0.0,136.06683050951844,0.0,
2,16,0.8,0.45,3918.869512391474,0.0,0.0,0.0,133.93967591809306,3845.098046624208,
3,16,1.0,0.44,3884.7671814951855,5767.647069936312,0.0,0.0,133.03404255504137,4836.6940763660405,
4,16,0.0,0.5,3857.1058599216844,4836.6940763660405,0.0,0.0,130.60132540144969,7558.861873604975,
5,16,1.0,0.54,3814.3620546008397,5939.105757832481,0.0,0.0,126.97730370822292,6214.33534793054,
6,16,1.0,0.6,3764.5897800453417,6214.33534793054,0.0,0.0,126.32425173600046,6714.380324872917,
7,16,0.0,0.56,3721.513973624014,7882.098642242122,0.0,0.0,123.61496337808495,5514.19878600859,
8,16,1.0,0.5,3684.4080009792683,8271.298179012883,0.0,0.0,122.35126248693574,4523.777842064895,
9,16,0.0,0.54,3664.4039510757316,5757.535435355322,0.0,0.0,119.48385283798243,6227.500141725455,
10,16,0.0,0.5,3653.075688564242,6227.500141725455,0.0,0.0,118.56054950311385,4753.654842758787,
11,16,1.0,0.44,3651.247973192381,5580.377424108142,0.0,0.0,117.18335819588916,4618.0999242902235,
12,16,1.0,0.5,3644.9388075395104,4618.0999242902235,0.0,0.0,116.46032344237892,7051.899797822176,
13,16,1.0,0.48,3644.8169052571106,5540.7784125745675,0.0,0.0,115.98775277403197,7495.190571688293,0.03
14,16,0.0,0.5,3651.5368023822357,7276.884050182809,0.0,0.0,116.15077967533907,7743.967764150771,0.03
15,16,1.0,0.44,3674.5534018398644,7148.277936139172,0.0,0.0,116.56658824146663,6169.424441933849,0.03
16,16,1.0,0.5,3680.580392273868,6169.424441933849,0.0,0.0,117.52293403170022,7992.826716928738,0.03
17,16,1.0,0.48,3704.0241163022015,6280.0781347297225,0.0,0.0,119.17104144681873,8091.888614411768,0.03
18,16,1.0,0.44,3714.6346395132823,8091.888614411768,0.0,0.0,119.38890113607714,8441.492612012724,0.03
19,16,1.0,0.4,3722.199019665861,7792.147026473284,0.0,0.0,120.49699232477916,9371.883276475983,0.03
20,16,1.0,0.38,3741.987158127933,7363.622574373986,0.0,0.0,121.08869595648348,10994.494488613083,0.03
21,16,1.0,0.4,3751.8053590851646,7329.662992408722,0.0,0.0,121.84016184469417,12246.50533975212,0.03
22,16,1.0,0.44,3751.9108937418296,7505.922627590009,0.0,0.0,122.02576686528911,21357.032278896353,0.03
23,16,1.0,0.48,3771.087073351202,0.0,0.0,0.0,123.55450840123083,30014.030798545595,0.03
24,16,1.0,0.5,3795.8265122540033,0.0,0.0,0.0,125.69403037024743,20154.602878807385,0.03
25,16,1.0,0.44,3826.024073362844,18604.248811206813,0.0,0.0,126.47454159079658,15029.641423004428,0.03
26,16,1.0,0.5,3868.8643630451434,14591.884876703329,0.0,0.0,128.57890425847802,13154.558149002465,0.03
27,16,1.0,0.44,3905.8710629262187,10335.724259930508,0.0,0.0,129.9401767538174,11221.420545048797,0.03
28,16,1.0,0.4,3937.619498340341,11221.420545048797,0.0,0.0,131.55212477654297,11081.133864857153,0.03
29,16,1.0,0.38,3944.0932725909224,8706.605179530621,0.0,0.0,133.0690514958096,19383.979655941028,0.03
30,16,0.0,0.4,3974.975977208071,0.0,0.0,0.0,134.90964580507386,28634.93914029236,0.03
31,16,1.0,0.44,3987.314512663766,0.0,0.0,0.0,137.11669302748766,20340.334833336536,0.03
32,16,1.0,0.4,4003.4778344874408,13560.223222224357,0.0,0.0,138.71109245200572,16681.919682155523,0.03
33,16,1.0,0.38,4042.710377777935,13107.22260740791,0.0,0.0,139.78053226010712,15131.351718526572,0.03
34,16,1.0,0.4,4044.1714640318705,10087.56781235105,0.0,0.0,141.37939633663711,24272.468024311354,0.03
35,16,1.0,0.44,4062.82030383649,0.0,0.0,0.0,142.8809679215779,19480.170137255576,0.03
36,16,1.0,0.5,4087.234120626087,12986.780091503719,0.0,0.0,143.13181147188888,28788.985729296503,0.03
37,16,1.0,0.6,4105.699925522724,0.0,0.0,0.0,144.0733471263935,19266.207750536378,0.03521051987878136
38,16,0.0,0.54,4125.99719623914,19266.207750536378,0.0,0.0,145.36601474692117,11620.257675771398,0.03521051987878136
39,16,1.0,0.5,4130.449419751372,17430.386513657097,0.0,0.0,145.82593038804887,17800.1035572758,0.03521051987878136
40,16,1.0,0.6,4131.2962277388815,0.0,0.0,0.0,145.9135559405643,13417.771437451453,0.03521051987878136
41,16,1.0,0.54,4129.041707173741,13417.771437451453,0.0,0.0,145.88423456836307,9298.768357186955,0.03521051987878136
42,16,1.0,0.5,4136.119262192749,13948.15253578043,0.0,0.0,146.26742158956105,8472.69180449887,0.03521051987878136
43,16,1.0,0.48,4136.0928263832875,9946.203422672588,0.0,0.0,146.23088556013056,8956.808845290434,0.03521051987878136
44,16,1.0,0.44,4135.8020033010325,8956.808845290434,0.0,0.0,145.78862688675238,9158.614151007434,0.03521051987878136
45,16,0.0,0.4,4135.012252766271,8454.105370160709,0.0,0.0,145.66568058837248,10089.571002716126,0.03521051987878136
46,16,1.0,0.44,4137.760613529748,7927.52007356267,0.0,0.0,145.69643683662684,9231.792647101847,0.03521051987878136
47,16,1.0,0.5,4131.66314973468,6154.5284314012315,0.0,0.0,145.3170940653685,10388.034096172345,0.03521051987878136
48,16,1.0,0.54,4125.218145545201,8162.0267898497,0.0,0.0,144.9036556365098,9659.967566610241,0.03521051987878136
49,16,0.0,0.5,4113.819309920228,9659.967566610241,0.0,0.0,144.76560414320002,8921.156713194538,0.03521051987878136
50,16,1.0,0.6,4109.78964133139,10116.456534617735,0.0,0.0,144.54365576417626,6792.3855110213135,0.03521051987878136
51,16,1.0,0.54,4111.850445695592,6792.3855110213135,0.0,0.0,144.74188047020115,6129.469699641722,0.03521051987878136
52,16,1.0,0.5,4116.333808081256,9194.204549462582,0.0,0.0,144.7646915551678,6986.942753855157,0.03521051987878136
53,16,0.0,0.48,4117.477771339546,8202.063232786491,0.0,0.0,144.9987863454564,8016.051120116072,0.03521051987878136
54,16,1.0,0.44,4115.730611387994,8016.051120116072,0.0,0.0,144.90027377246963,6995.71802919987,0.03521051987878136
55,16,1.0,0.5,4111.8317166682955,6457.585873107571,0.0,0.0,144.70975308131085,8994.877970871581,0.03521051987878136
56,16,1.0,0.44,4097.970782636766,7067.404119970528,0.0,0.0,144.69683707681756,8854.763924336676,0.03521051987878136
57,16,1.0,0.5,4087.9506165101197,8854.763924336676,0.0,0.0,143.29309801128886,10294.66321905467,0.03521051987878136
58,16,0.0,0.54,4087.7596368062627,8088.663957828668,0.0,0.0,142.74998845895004,9145.76712327732,0.03521051987878136
59,16,1.0,0.5,4081.638232993077,9145.76712327732,0.0,0.0,142.498766538896,6717.1796709266555,0.03521051987878136
60,16,1.0,0.48,4080.98605683081,7885.384831087814,0.0,0.0,142.4579394993473,7935.760667036515,0.03521051987878136
61,16,1.0,0.44,4079.8434971320685,7935.760667036515,0.0,0.0,142.3774017386786,8396.66772430723,0.03521051987878136
62,16,1.0,0.42,4077.6407444619126,7750.770207052826,0.0,0.0,142.26550894425236,9520.96608825584,0.03521051987878136
63,16,0.0,0.44,4077.266117863728,7480.759069343874,0.0,0.0,142.19485246052741,10201.479670712557,0.03521051987878136
64,16,1.0,0.5,4076.95260145846,7387.278382240128,0.0,0.0,142.15203707261256,9080.854946273761,0.03521051987878136
65,16,1.0,0.6,4080.650536518441,7134.957457786526,0.0,0.0,142.48878261185075,17457.005215060235,0.03521051987878136
66,16,0.0,0.54,4070.712392264231,0.0,0.0,0.0,141.84573839011298,10506.772718263906,0.03521051987878136
67,16,1.0,0.5,4068.6556167233603,15760.159077395856,0.0,0.0,141.77309669476017,7285.570688051841,0.03521051987878136
68,16,0.0,0.44,4066.611581770535,8552.626459886944,0.0,0.0,141.6599552370671,7901.977093452441,0.03521051987878136
69,16,1.0,0.5,4073.4221404063874,7901.977093452441,0.0,0.0,142.04351061178508,7314.01724653078,0.03521051987878136
70,16,1.0,0.6,4073.9166454349624,5746.727836559899,0.0,0.0,142.35308020797584,7826.327755639641,0.03521051987878136
71,16,1.0,0.54,4073.7969620402287,7826.327755639641,0.0,0.0,141.81048630211723,6646.966533548426,0.03521051987878136
72,16,1.0,0.6,4066.7089304751066,9970.449800322638,0.0,0.0,141.41778458231508,7121.586917813836,0.03521051987878136
73,16,1.0,0.56,4062.086535567659,8360.12377308581,0.0,0.0,141.1310128163365,6440.872375077795,0.03521051987878136
74,16,0.0,0.6,4057.991756275266,9661.308562616694,0.0,0.0,140.96439630538663,6426.816671104937,0.03521051987878136
75,16,1.0,0.54,4052.663690226413,8179.584854133559,0.0,0.0,140.938464287533,4738.389788394669,0.03521051987878136
76,16,1.0,0.5,4049.628481289267,7107.5846825920025,0.0,0.0,140.93711550851575,5872.021319735288,0.03521051987878136
77,16,1.0,0.44,4046.4764825437073,6893.242418819687,0.0,0.0,140.84938119462223,7449.946635688119,0.03521051987878136
78,16,1.0,0.5,4045.4671600688143,7449.946635688119,0.0,0.0,140.54630335264216,9076.237453020221,0.03521051987878136
79,16,1.0,0.48,4039.3848733692776,7131.329427373032,0.0,0.0,139.72010532349762,8708.298682225692,0.03521051987878136
80,16,1.0,0.5,4034.8035534373284,8708.298682225692,0.0,0.0,138.726559590819,9027.859794029486,0.03521051987878136
81,16,1.0,0.48,4025.22301403305,8333.4090406426,0.0,0.0,138.5787141300929,8309.282232696445,0.03521051987878136
82,16,1.0,0.5,4019.1665291149156,8309.282232696445,0.0,0.0,137.94772303715172,8460.345055700378,0.03521051987878136
83,16,1.0,0.48,4015.3290379767086,7809.549282184963,0.0,0.0,137.77924920938906,8343.367446239463,0.03521051987878136
84,16,1.0,0.5,4010.0039921263783,8343.367446239463,0.0,0.0,136.77854737430835,8286.615489700442,0.03521051987878136
85,16,1.0,0.48,4002.3726473807656,7649.183528954254,0.0,0.0,136.01249053281282,8040.056142234509,0.03521051987878136
86,16,1.0,0.44,3999.4644419222222,8040.056142234509,0.0,0.0,135.3137058610552,8240.343135375668,0.03521051987878136
87,16,1.0,0.4,3986.966697105013,7606.470586500615,0.0,0.0,134.4977377075073,9245.398207538876,0.03521051987878136
88,16,1.0,0.38,3986.4026606468137,7264.241448780545,0.0,0.0,134.21740906906598,10324.82514993634,0.03521051987878136
89,16,0.0,0.4,3985.6329971178116,6883.216766624228,0.0,0.0,134.17138200165792,11470.173786063893,0.03521051987878136
90,16,1.0,0.5,3989.3949924132926,7030.106514039161,0.0,0.0,134.3768331731336,9739.650241240895,0.03521051987878136
91,16,1.0,0.44,3989.0491541257243,6493.1001608272645,0.0,0.0,134.21235104731568,9224.188161749278,0.03521051987878136
92,16,1.0,0.5,3984.958827673853,9224.188161749278,0.0,0.0,133.98234728172991,9412.483548475782,0.03521051987878136
93,16,0.0,0.48,3982.4435859344158,7395.522788088115,0.0,0.0,133.9808354658899,9290.344708243154,0.03521051987878136
